id,lineage,type,country
ERR133933,2.2.1,test,NA
SRR1180357_SRR1181118_SRR1180272_SRR1181166,2.2.1,test,NA
SRR1180937_SRR1159977_SRR1159700_SRR1184120,2.2.1,test,NA
ERR751552,2.2.1,test,NA
SRR4033765,2.2.1,test,NA
SRR1723469,2.2.1,test,NA
SRR4033796,2.2.1,test,NA
SRR4033195,2.2.1,test,NA
SRR4033324,2.2.1,test,NA
ERR1023395,2.2.1,test,NA
SRR6824647,2.2.1,test,NA
SRR6397618,2.2.1,test,NA
SRR1723627,2.2.1,test,NA
SRR6824470,2.2.1,test,NA
SRR4033201,2.2.1,test,NA
ERR1035882,2.2.1,test,NA
SRR6397372,2.2.1,test,NA
SRR6824633,2.2.1,test,NA
SRR4033184,2.2.1,test,NA
SRR6153055,2.2.1,test,NA
SRR6398091,2.2.1,test,NA
SRR1723828,2.2.1,test,NA
SRR6153228,2.2.1,test,NA
DRR185017,2.2.1,test,NA
SRR1183120_SRR1181212_SRR1180168_SRR1181282,2.2.1,test,NA
SRR1723846,2.2.1,test,NA
ERR2677400,2.2.1,test,NA
SRR1181149_SRR1162529_SRR1159349_SRR1181103,2.2.1,test,NA
SRR6280195,2.2.1,test,NA
ERR133843,2.2.1,test,NA
SRR4034088,2.2.1,test,NA
SRR1723590,2.2.1,test,NA
SRR6824320,2.2.1,test,NA
SRR4033178,2.2.1,test,NA
SRR6397684,2.2.1,test,NA
SRR4033344,2.2.1,test,NA
SRR1169025_SRR1163299_SRR1172411_SRR1163211,2.2.1,test,NA
ERR067593,2.2.1,test,NA
SRR4037886,2.2.1,test,NA
ERR551596_ERR551595,2.2.1,test,NA
SRR4033978,2.2.1,test,NA
SRR4037897,2.2.1,test,NA
ERR551944_ERR551945_ERR551943,2.2.1,test,NA
ERR1352300,2.2.1,test,NA
DRR185075,2.2.1,test,NA
ERR233386,2.2.1,test,NA
SRR6397766,2.2.1,test,NA
SRR4033335,2.2.1,test,NA
SRR4034706,2.2.1,test,NA
SRR6397647,2.2.1,test,NA
ERR502953,2.2.1,test,NA
SRR5266560,2.2.1,test,NA
SRR6397367,2.2.1,test,NA
ERR551515_ERR551516_ERR551514,2.2.1,test,NA
SRR4034698,2.2.1,test,NA
SRR6257013,2.2.1,test,NA
ERR3276218,2.2.1,test,NA
SRR4033405,2.2.1,test,NA
ERR234103,2.2.1,test,NA
SRR6397449,2.2.1,test,NA
ERR551977,2.2.1,test,NA
SRR6824365,2.2.1,test,NA
SRR8651583,2.2.1,test,NA
SRR4033328,2.2.1,test,NA
SRR6397751,2.2.1,test,NA
SRR8237401,2.2.1,test,NA
SRR1723557,2.2.1,test,NA
SRR6824303,2.2.1,test,NA
SRR1723732,2.2.1,test,NA
SRR4033748,2.2.1,test,NA
SRR6824677,2.2.1,test,NA
SRR6280256,2.2.1,test,NA
SRR6153274,2.2.1,test,NA
SRR4034080,2.2.1,test,NA
ERR1352336,2.2.1,test,NA
DRR185095,2.2.1,test,NA
SRR4033199,2.2.1,test,NA
ERR3275724,2.2.1,test,NA
SRR6280146,2.2.1,test,NA
DRR185050,2.2.1,test,NA
ERR551990,2.2.1,test,NA
SRR6397791,2.2.1,test,NA
SRR1166154_SRR1169158,2.2.1,test,NA
SRR1175025_SRR1172706,2.2.1,test,NA
SRR3675290,2.2.1,test,NA
SRR6824442,2.2.1,test,NA
SRR2024995,2.2.1,test,NA
SRR5073702,2.2.1,test,NA
SRR4033180,2.2.1,test,NA
SRR4033350,2.2.1,test,NA
DRR184989,2.2.1,test,NA
SRR4034676,2.2.1,test,NA
SRR6280161,2.2.1,test,NA
ERR552719_ERR552718,2.2.1,test,NA
ERR2446135,2.2.1,test,NA
DRR185036,2.2.1,test,NA
SRR6152934,2.2.1,test,NA
ERR553098_ERR553097_ERR553096,2.2.1,test,NA
ERR553051_ERR553050,2.2.1,test,NA
ERR2446571,2.2.1,test,NA
SRR5710029,2.2.1,test,NA
SRR4034679,2.2.1,test,NA
DRR185013,2.2.1,test,NA
SRR6256983,2.2.1,test,NA
ERR1750895,2.2.1,test,NA
ERR2199870,2.2.1,test,NA
SRR6824312,2.2.1,test,NA
ERR551738_ERR551737,2.2.1,test,NA
ERR181440,2.2.1,test,NA
SRR6153260,2.2.1,test,NA
SRR1710092,2.2.1,test,NA
SRR6398066,2.2.1,test,NA
SRR1723712,2.2.1,test,NA
ERR117456,2.2.1,test,NA
SRR4033161,2.2.1,test,NA
SRR1184373_SRR1173483_SRR1173070_SRR1196564,2.2.1,test,NA
SRR6824476,2.2.1,test,NA
SRR4037787,2.2.1,test,NA
SRR6824637,2.2.1,test,NA
SRR6824452,2.2.1,test,NA
SRR4033404,2.2.1,test,NA
SRR4037792,2.2.1,test,NA
SRR8380939,2.2.1,test,NA
ERR550910,2.2.1,test,NA
SRR1181050_SRR1180926,2.2.1,test,NA
SRR6824353,2.2.1,test,NA
SRR1165340_SRR1173261_SRR1175338_SRR1167245,2.2.1,test,NA
ERR775382,2.2.1,test,NA
ERR551533,2.2.1,test,NA
ERR1352343,2.2.1,test,NA
SRR4037507,2.2.1,test,NA
SRR1168997_SRR1166118,2.2.1,test,NA
SRR5709928,2.2.1,test,NA
ERR551473,2.2.1,test,NA
SRR6824652,2.2.1,test,NA
SRR4034681,2.2.1,test,NA
SRR6369875,2.2.1,test,NA
SRR4033829,2.2.1,test,NA
SRR5341251,2.2.1,test,NA
ERR323119,2.2.1,test,NA
ERR137226,2.2.1,test,NA
SRR4034811,2.2.1,test,NA
SRR4033758,2.2.1,test,NA
ERR502935,2.2.1,test,NA
SRR6397991,2.2.1,test,NA
SRR4033187,2.2.1,test,NA
SRR4037778,2.2.1,test,NA
SRR4034102,2.2.1,test,NA
SRR6824655,2.2.1,test,NA
SRR6153120,2.2.1,test,NA
ERR502897,2.2.1,test,NA
SRR4037948,2.2.1,test,NA
SRR1723886,2.2.1,test,NA
SRR1723569,2.2.1,test,NA
ERR067626,2.2.1,test,NA
SRR6280143,2.2.1,test,NA
ERR228020,2.2.1,test,NA
SRR4037794,2.2.1,test,NA
SRR6824624,2.2.1,test,NA
ERR2677445,2.2.1,test,NA
SRR6397499,2.2.1,test,NA
ERR1633964,2.2.1,test,NA
SRR6824400,2.2.1,test,NA
SRR1184394_SRR1172974_SRR1196702_SRR1175072,2.2.1,test,NA
SRR6397784,2.2.1,test,NA
SRR1173792_SRR1173628,2.2.1,test,NA
SRR8237395,2.2.1,test,NA
ERR2446531,2.2.1,test,NA
ERR234122,2.2.1,test,NA
SRR4037753,2.2.1,test,NA
ERR234116,2.2.1,test,NA
SRR6397726,2.2.1,test,NA
ERR2503472,2.2.1,test,NA
SRR4033830,2.2.1,test,NA
SRR7496516,2.2.1,test,NA
ERR502949,2.2.1,test,NA
SRR4033794,2.2.1,test,NA
SRR1723608_SRR1723607,2.2.1,test,NA
SRR6257023,2.2.1,test,NA
SRR4033806,2.2.1,test,NA
SRR8237314,2.2.1,test,NA
SRR6824358,2.2.1,test,NA
ERR2516226,2.2.1,test,NA
SRR6152663,2.2.1,test,NA
SRR4034705,2.2.1,test,NA
SRR4034683,2.2.1,test,NA
SRR1723753,2.2.1,test,NA
SRR4033823,2.2.1,test,NA
SRR1162959_SRR1162870_SRR1165559_SRR1165500,2.2.1,test,NA
ERR552632_ERR552631,2.2.1,test,NA
DRR184978,2.2.1,test,NA
SRR1723729_SRR1723728,2.2.1,test,NA
SRR1723763,2.2.1,test,NA
SRR5526839,2.2.1,test,NA
SRR6280205,2.2.1,test,NA
SRR1710086,2.2.1,test,NA
ERR552165_ERR552164,2.2.1,test,NA
SRR6153161,2.2.1,test,NA
DRR185037,2.2.1,test,NA
SRR3675523,2.2.1,test,NA
SRR4033338,2.2.1,test,NA
SRR4033611,2.2.1,test,NA
SRR6824483,2.2.1,test,NA
SRR4033720,2.2.1,test,NA
SRR1723838,2.2.1,test,NA
SRR1723714,2.2.1,test,NA
SRR960971,2.2.1,test,NA
SRR5007156,2.2.1,test,NA
SRR1723748_SRR1723749,2.2.1,test,NA
SRR6153137,2.2.1,test,NA
ERR067739,2.2.1,test,NA
SRR1166341_SRR1169172,2.2.1,test,NA
SRR960967,2.2.1,test,NA
SRR1723549,2.2.1,test,NA
ERR1352354,2.2.1,test,NA
SRR8651609,2.2.1,test,NA
SRR1723715,2.2.1,test,NA
ERR067639,2.2.1,test,NA
ERR551236,2.2.1,test,NA
ERR257922,2.2.1,test,NA
ERR1352302,2.2.1,test,NA
SRR1723783,2.2.1,test,NA
SRR6280162,2.2.1,test,NA
SRR7585401,2.2.1,test,NA
SRR1723868_SRR1723867,2.2.1,test,NA
SRR6824700,2.2.1,test,NA
ERR2677469,2.2.1,test,NA
SRR6280208,2.2.1,test,NA
SRR4034115,2.2.1,test,NA
SRR1013589_SRR1048975_SRR1013590_SRR1048974,2.2.1,test,NA
SRR1162495_SRR1184001_SRR1180983_SRR1159237,2.2.1,test,NA
ERR502891,2.2.1,test,NA
DRR185086,2.2.1,test,NA
SRR1723445,2.2.1,test,NA
ERR3276166,2.2.1,test,NA
ERR553086,2.2.1,test,NA
SRR8237338,2.2.1,test,NA
SRR5073923,2.2.1,test,NA
SRR6152939,2.2.1,test,NA
ERR108430,2.2.1,test,NA
ERR257928,2.2.1,test,NA
SRR6824562,2.2.1,test,NA
SRR1710106,2.2.1,test,NA
DRR184988,2.2.1,test,NA
SRR1723479,2.2.1,test,NA
SRR1062860_SRR1011489,2.2.1,test,NA
SRR4037965,2.2.1,test,NA
SRR4033331,2.2.1,test,NA
SRR8651568,2.2.1,test,NA
SRR5073776,2.2.1,test,NA
SRR4033357,2.2.1,test,NA
SRR6257018,2.2.1,test,NA
ERR718272,2.2.1,test,NA
SRR6280154,2.2.1,test,NA
SRR6824439,2.2.1,test,NA
SRR1175054_SRR1204000_SRR1203934_SRR1172961,2.2.1,test,NA
ERR1352313,2.2.1,test,NA
ERR2446224,2.2.1,test,NA
SRR8237336,2.2.1,test,NA
SRR6152647,2.2.1,test,NA
SRR8237308,2.2.1,test,NA
DRR184913,2.2.1,test,NA
SRR8237304,2.2.1,test,NA
SRR6152716,2.2.1,test,NA
SRR4033332,2.2.1,test,NA
SRR6824599,2.2.1,test,NA
ERR552102_ERR552101,2.2.1,test,NA
SRR1169088_SRR1162980_SRR1163326_SRR1172264,2.2.1,test,NA
SRR8651569,2.2.1,test,NA
DRR184935,2.2.1,test,NA
ERR108501,2.2.1,test,NA
SRR6824417,2.2.1,test,NA
SRR1723756,2.2.1,test,NA
SRR1173695_SRR1174314,2.2.1,test,NA
SRR4034703,2.2.1,test,NA
SRR4033764,2.2.1,test,NA
SRR4033825,2.2.1,test,NA
ERR779843,2.2.1,test,NA
ERR234215,2.2.1,test,NA
ERR234129,2.2.1,test,NA
SRR1174309_SRR1173140,2.2.1,test,NA
SRR1181196_SRR1159286_SRR1162517_SRR1181155,2.2.1,test,NA
ERR1352315,2.2.1,test,NA
SRR1169151_SRR1166145,2.2.1,test,NA
SRR4034066,2.2.1,test,NA
SRR1723885,2.2.1,test,NA
SRR1723527,2.2.1,test,NA
SRR1723575,2.2.1,test,NA
SRR4033787,2.2.1,test,NA
SRR6824287,2.2.1,test,NA
SRR6280170,2.2.1,test,NA
SRR8651565,2.2.1,test,NA
SRR4033260,2.2.1,test,NA
SRR4033311,2.2.1,test,NA
SRR1166101_SRR1168961,2.2.1,test,NA
SRR4033777,2.2.1,test,NA
ERR233357,2.2.1,test,NA
SRR6280163,2.2.1,test,NA
SRR6824446,2.2.1,test,NA
SRR2469371,2.2.1,test,NA
ERR2886455,2.2.1,test,NA
SRR6153026,2.2.1,test,NA
ERR550725_ERR550724,2.2.1,test,NA
SRR6153271,2.2.1,test,NA
SRR4034116,2.2.1,test,NA
SRR1723803,2.2.1,test,NA
SRR4034107,2.2.1,test,NA
ERR552897_ERR552896,2.2.1,test,NA
SRR6824621,2.2.1,test,NA
SRR1180227_SRR1183960_SRR1182970_SRR1180952,2.2.1,test,NA
SRR1723807,2.2.1,test,NA
SRR1183962_SRR1180936_SRR1159760_SRR1159954,2.2.1,test,NA
SRR1062916_SRR1140591_SRR1049660_SRR1049661,2.2.1,test,NA
ERR1352329,2.2.1,test,NA
SRR6824477,2.2.1,test,NA
SRR1173490_SRR1173844,2.2.1,test,NA
ERR257926,2.2.1,test,NA
SRR4034117,2.2.1,test,NA
ERR1633843,2.2.1,test,NA
SRR6153075,2.2.1,test,NA
ERR502887,2.2.1,test,NA
SRR5266559,2.2.1,test,NA
SRR4033385,2.2.1,test,NA
SRR6153002,2.2.1,test,NA
SRR7585397,2.2.1,test,NA
DRR184899,2.2.1,test,NA
SRR1181104_SRR1181248_SRR1159370_SRR1158946,2.2.1,test,NA
SRR1163431_SRR1163104_SRR1172231_SRR1169096,2.2.1,test,NA
SRR7585404,2.2.1,test,NA
SRR4037969,2.2.1,test,NA
ERR2446203,2.2.1,test,NA
SRR8651590,2.2.1,test,NA
SRR4033860,2.2.1,test,NA
ERR133884,2.2.1,test,NA
SRR6280228,2.2.1,test,NA
SRR1181162_SRR1181370_SRR1180418_SRR1180398,2.2.1,test,NA
SRR4034833,2.2.1,test,NA
SRR4037947,2.2.1,test,NA
SRR1162755_SRR1165507_SRR1166823_SRR1165568,2.2.1,test,NA
SRR4034652,2.2.1,test,NA
SRR1723529,2.2.1,test,NA
SRR1168974_SRR1166268,2.2.1,test,NA
SRR1019132_SRR1140900,2.2.1,test,NA
SRR1723615,2.2.1,test,NA
ERR1023296,2.2.1,test,NA
SRR1146283_SRR1163381_SRR1144755_SRR1163339,2.2.1,test,NA
SRR4034687,2.2.1,test,NA
ERR619080,2.2.1,test,NA
SRR1723649,2.2.1,test,NA
SRR1723772,2.2.1,test,NA
ERR550773_ERR550772,2.2.1,test,NA
SRR4034091,2.2.1,test,NA
ERR234650,2.2.1,test,NA
SRR1723584,2.2.1,test,NA
SRR4034068,2.2.1,test,NA
SRR4037789,2.2.1,test,NA
SRR1723780,2.2.1,test,NA
ERR502948,2.2.1,test,NA
SRR4037505,2.2.1,test,NA
SRR6280132,2.2.1,test,NA
ERR028609,2.2.1,test,NA
SRR1168965_SRR1166175,2.2.1,test,NA
SRR6824662,2.2.1,test,NA
SRR6152749,2.2.1,test,NA
SRR6824293,2.2.1,test,NA
ERR025840,2.2.1,test,NA
ERR1633872,2.2.1,test,NA
SRR1723765,2.2.1,test,NA
SRR1173286_SRR1173104,2.2.1,test,NA
SRR4033304,2.2.1,test,NA
ERR2677464,2.2.1,test,NA
DRR184914,2.2.1,test,NA
ERR551827_ERR551826,2.2.1,test,NA
SRR6153074,2.2.1,test,NA
ERR1352305,2.2.1,test,NA
SRR960963,2.2.1,test,NA
ERR2677412,2.2.1,test,NA
SRR4033308,2.2.1,test,NA
ERR2446466,2.2.1,test,NA
SRR8791316,2.2.1,test,NA
ERR3275418,2.2.1,test,NA
SRR6280325,2.2.1,test,NA
SRR4033877,2.2.1,test,NA
SRR4033167,2.2.1,test,NA
SRR1723678_SRR1723679,2.2.1,test,NA
SRR1003108_SRR1003107,2.2.1,test,NA
SRR4033378,2.2.1,test,NA
ERR067741,2.2.1,test,NA
SRR1166820_SRR1165516_SRR1162825_SRR1165581,2.2.1,test,NA
SRR1723572,2.2.1,test,NA
SRR7517745,2.2.1,test,NA
SRR6824581,2.2.1,test,NA
SRR5710010,2.2.1,test,NA
ERR1352358,2.2.1,test,NA
ERR1352341,2.2.1,test,NA
SRR1710101,2.2.1,test,NA
SRR1181082_SRR1158990_SRR1181159_SRR1162505,2.2.1,test,NA
SRR1175034_SRR1172899,2.2.1,test,NA
SRR1723482_SRR1723483,2.2.1,test,NA
SRR6280200,2.2.1,test,NA
ERR1352344,2.2.1,test,NA
SRR5525995,2.2.1,test,NA
SRR1167117_SRR1165379_SRR1166715_SRR1162732,2.2.1,test,NA
SRR6824458,2.2.1,test,NA
ERR3276251,2.2.1,test,NA
SRR6152664,2.2.1,test,NA
SRR1723492,2.2.1,test,NA
SRR6824408,2.2.1,test,NA
SRR4034713,2.2.1,test,NA
SRR6824558,2.2.1,test,NA
SRR6152924,2.2.1,test,NA
SRR5709871,2.2.1,test,NA
SRR4033775,2.2.1,test,NA
SRR6256975,2.2.1,test,NA
SRR8237393,2.2.1,test,NA
ERR551000_ERR550999,2.2.1,test,NA
SRR1166085_SRR1169094,2.2.1,test,NA
SRR6280310,2.2.1,test,NA
SRR1048869_SRR1013569_SRR1013570_SRR1048870,2.2.1,test,NA
ERR3275702,2.2.1,test,NA
ERR502896,2.2.1,test,NA
SRR4037784,2.2.1,test,NA
SRR1723595_SRR1723596,2.2.1,test,NA
SRR8651634,2.2.1,test,NA
SRR6153218,2.2.1,test,NA
ERR275226,2.2.1,test,NA
SRR3055243,2.2.1,test,NA
ERR216962,2.2.1,test,NA
SRR4033879,2.2.1,test,NA
ERR551432_ERR551431,2.2.1,test,NA
SRR8651603,2.2.1,test,NA
SRR6280148,2.2.1,test,NA
SRR4033797,2.2.1,test,NA
SRR1723563,2.2.1,test,NA
SRR6280156,2.2.1,test,NA
SRR1723839,2.2.1,test,NA
DRR184906,2.2.1,test,NA
ERR552144_ERR552143_ERR552142,2.2.1,test,NA
DRR184898,2.2.1,test,NA
SRR4033875,2.2.1,test,NA
SRR1723505,2.2.1,test,NA
SRR1723623,2.2.1,test,NA
SRR1723542_SRR1723543,2.2.1,test,NA
SRR6257031,2.2.1,test,NA
SRR8237384,2.2.1,test,NA
SRR5065675,2.2.1,test,NA
SRR4033621,2.2.1,test,NA
SRR1181110_SRR1181069_SRR1159005_SRR1158929,2.2.1,test,NA
ERR1023423,2.2.1,test,NA
ERR137217,2.2.1,test,NA
SRR8651572,2.2.1,test,NA
SRR1146376_SRR1163490_SRR1144798_SRR1163094,2.2.1,test,NA
ERR2200148,2.2.1,test,NA
SRR4033183,2.2.1,test,NA
SRR6280250,2.2.1,test,NA
SRR4033198,2.2.1,test,NA
SRR833061_SRR833096,2.2.1,test,NA
SRR6824555,2.2.1,test,NA
SRR4033379,2.2.1,test,NA
ERR552794_ERR552793,2.2.1,test,NA
SRR4033192,2.2.1,test,NA
SRR4037807,2.2.1,test,NA
SRR6397592,2.2.1,test,NA
SRR6153001,2.2.1,test,NA
ERR3275618,2.2.1,test,NA
SRR1710103,2.2.1,test,NA
SRR6824489,2.2.1,test,NA
SRR6257107,2.2.1,test,NA
SRR1723635,2.2.1,test,NA
SRR8237312,2.2.1,test,NA
ERR1023520,2.2.1,test,NA
DRR185022,2.2.1,test,NA
DRR184946,2.2.1,test,NA
ERR552501_ERR552500,2.2.1,test,NA
SRR6824329,2.2.1,test,NA
SRR4034830,2.2.1,test,NA
SRR1723566,2.2.1,test,NA
ERR067696,2.2.1,test,NA
SRR6824433,2.2.1,test,NA
SRR1723533,2.2.1,test,NA
SRR8237335,2.2.1,test,NA
SRR1162526_SRR1158989_SRR1181309_SRR1181074,2.2.1,test,NA
SRR1723516_SRR1723515,2.2.1,test,NA
SRR4033334,2.2.1,test,NA
ERR2886457,2.2.1,test,NA
SRR6824351,2.2.1,test,NA
SRR6153250,2.2.1,test,NA
ERR2446076,2.2.1,test,NA
SRR5065352,2.2.1,test,NA
ERR552429,2.2.1,test,NA
DRR185068,2.2.1,test,NA
ERR133960,2.2.1,test,NA
SRR4034079,2.2.1,test,NA
ERR3340723,2.2.1,test,NA
SRR6280326,2.2.1,test,NA
SRR1723848,2.2.1,test,NA
SRR1723650,2.2.1,test,NA
ERR3275605,2.2.1,test,NA
SRR2024996,2.2.1,test,NA
ERR3148181,2.2.1,test,NA
SRR4033732,2.2.1,test,NA
SRR5709921,2.2.1,test,NA
SRR8651645,2.2.1,test,NA
ERR2677430,2.2.1,test,NA
SRR1172392_SRR1169086_SRR1163080_SRR1163349,2.2.1,test,NA
ERR2677460,2.2.1,test,NA
SRR4033346,2.2.1,test,NA
ERR234108,2.2.1,test,NA
SRR6824443,2.2.1,test,NA
SRR1723602,2.2.1,test,NA
ERR234135,2.2.1,test,NA
SRR6824352,2.2.1,test,NA
SRR4037937,2.2.1,test,NA
ERR029209,2.2.1,test,NA
ERR234270,2.2.1,test,NA
ERR552974_ERR552973,2.2.1,test,NA
ERR550668_ERR550667_ERR550669,2.2.1,test,NA
ERR144554,2.2.1,test,NA
SRR1180315_SRR1181371_SRR1181356_SRR1180396,2.2.1,test,NA
SRR4033783,2.2.1,test,NA
SRR6824363,2.2.1,test,NA
SRR1723718_SRR1723719,2.2.1,test,NA
SRR1003102_SRR1003103,2.2.1,test,NA
SRR8237313,2.2.1,test,NA
ERR2864252,2.2.1,test,NA
ERR3276095,2.2.1,test,NA
ERR2446458,2.2.1,test,NA
SRR8651586,2.2.1,test,NA
SRR4033392,2.2.1,test,NA
SRR4037675,2.2.1,test,NA
SRR4034093,2.2.1,test,NA
SRR6256993,2.2.1,test,NA
SRR8651575,2.2.1,test,NA
SRR4037774,2.2.1,test,NA
SRR6153197,2.2.1,test,NA
DRR184631,2.2.1,test,NA
ERR228052,2.2.1,test,NA
SRR6152898,2.2.1,test,NA
SRR8651584,2.2.1,test,NA
SRR6152713,2.2.1,test,NA
SRR6397749,2.2.1,test,NA
SRR4037801,2.2.1,test,NA
SRR1180963_SRR1159861_SRR1159986_SRR1183959,2.2.1,test,NA
SRR8651623,2.2.1,test,NA
ERR137265,2.2.1,test,NA
SRR1723758_SRR1723759,2.2.1,test,NA
ERR552910,2.2.1,test,NA
SRR1169008_SRR1163368_SRR1172423_SRR1163411,2.2.1,test,NA
SRR6256977,2.2.1,test,NA
SRR6824673,2.2.1,test,NA
SRR6280332,2.2.1,test,NA
SRR4033225,2.2.1,test,NA
SRR1173158_SRR1184376_SRR1173435_SRR1196467,2.2.1,test,NA
SRR8651599,2.2.1,test,NA
ERR551437_ERR551436,2.2.1,test,NA
SRR4033208,2.2.1,test,NA
ERR2503384,2.2.1,test,NA
SRR6824444,2.2.1,test,NA
ERR158593,2.2.1,test,NA
DRR185048,2.2.1,test,NA
SRR6152821,2.2.1,test,NA
SRR4034699,2.2.1,test,NA
ERR550779_ERR550777_ERR550778,2.2.1,test,NA
SRR1165255_SRR1173600_SRR1173723_SRR1167301,2.2.1,test,NA
SRR4033336,2.2.1,test,NA
ERR137236,2.2.1,test,NA
ERR067605,2.2.1,test,NA
ERR2677431,2.2.1,test,NA
ERR067648,2.2.1,test,NA
ERR775370,2.2.1,test,NA
ERR019553,2.2.1,test,NA
SRR4033390,2.2.1,test,NA
SRR6153007,2.2.1,test,NA
DRR184633,2.2.1,test,NA
ERR502895,2.2.1,test,NA
SRR4033157,2.2.1,test,NA
SRR4034081,2.2.1,test,NA
ERR2503489,2.2.1,test,NA
SRR6280267,2.2.1,test,NA
ERR1023465,2.2.1,test,NA
SRR1723567,2.2.1,test,NA
SRR6824680,2.2.1,test,NA
SRR1169063_SRR1172250_SRR1162971_SRR1166916,2.2.1,test,NA
SRR8651658,2.2.1,test,NA
SRR1163421_SRR1163127_SRR1172328_SRR1168996,2.2.1,test,NA
SRR6824406,2.2.1,test,NA
SRR6153159,2.2.1,test,NA
ERR133848,2.2.1,test,NA
ERR234656,2.2.1,test,NA
SRR1710094,2.2.1,test,NA
SRR4037771,2.2.1,test,NA
SRR4033609,2.2.1,test,NA
SRR6153015,2.2.1,test,NA
SRR4037820,2.2.1,test,NA
SRR6280315,2.2.1,test,NA
SRR8237301,2.2.1,test,NA
SRR8651646,2.2.1,test,NA
SRR4033719,2.2.1,test,NA
SRR1162840_SRR1146377_SRR1144819_SRR1162863,2.2.1,test,NA
ERR3276117,2.2.1,test,NA
SRR4033123,2.2.1,test,NA
SRR4034667,2.2.1,test,NA
SRR6824497,2.2.1,test,NA
SRR4033361,2.2.1,test,NA
SRR1723755,2.2.1,test,NA
SRR1710096,2.2.1,test,NA
SRR1062870_SRR1049558_SRR1140593_SRR1049557,2.2.1,test,NA
SRR1710088,2.2.1,test,NA
ERR552510_ERR552509,2.2.1,test,NA
SRR6152839,2.2.1,test,NA
ERR550744_ERR550743,2.2.1,test,NA
SRR8380932,2.2.1,test,NA
SRR6397541,2.2.1,test,NA
SRR6280241,2.2.1,test,NA
ERR502898,2.2.1,test,NA
SRR4033772,2.2.1,test,NA
SRR1723498,2.2.1,test,NA
SRR2024997,2.2.1,test,NA
SRR6824540,2.2.1,test,NA
SRR4034822,2.2.1,test,NA
SRR8237343,2.2.1,test,NA
ERR2041939,2.2.1,test,NA
ERR2446564,2.2.1,test,NA
SRR6824665,2.2.1,test,NA
SRR1013600_SRR1048982_SRR1013599_SRR1048983,2.2.1,test,NA
ERR551638_ERR551639_ERR551637_ERR551641_ERR551640,2.2.1,test,NA
SRR4034651,2.2.1,test,NA
SRR4033933,2.2.1,test,NA
ERR552125,2.2.1,test,NA
DRR184915,2.2.1,test,NA
SRR5067514,2.2.1,test,NA
SRR4037786,2.2.1,test,NA
SRR1163199_SRR1174829_SRR1163376_SRR1169109,2.2.1,test,NA
ERR234269,2.2.1,test,NA
ERR229933,2.2.1,test,NA
SRR4033152,2.2.1,test,NA
ERR3276242,2.2.1,test,NA
SRR4034820,2.2.1,test,NA
SRR5817464,2.2.1,test,NA
SRR4034659,2.2.1,test,NA
SRR6824286,2.2.1,test,NA
SRR1723629,2.2.1,test,NA
ERR550749_ERR550748,2.2.1,test,NA
SRR1162485_SRR1181247_SRR1159044_SRR1181045,2.2.1,test,NA
ERR257929,2.2.1,test,NA
SRR6280242,2.2.1,test,NA
SRR7517822,2.2.1,test,NA
ERR751461,2.2.1,test,NA
SRR6152986,2.2.1,test,NA
SRR4037933,2.2.1,test,NA
ERR234568,2.2.1,test,NA
SRR4033742,2.2.1,test,NA
SRR8237404,2.2.1,test,NA
SRR1173219_SRR1184387_SRR1196535_SRR1173417,2.2.1,test,NA
SRR4037512,2.2.1,test,NA
SRR6824595,2.2.1,test,NA
ERR502941,2.2.1,test,NA
ERR502934,2.2.1,test,NA
ERR234128,2.2.1,test,NA
SRR6280290,2.2.1,test,NA
SRR1723443,2.2.1,test,NA
SRR6824679,2.2.1,test,NA
SRR4033172,2.2.1,test,NA
ERR751395,2.2.1,test,NA
SRR6257082,2.2.1,test,NA
SRR4034816,2.2.1,test,NA
ERR3276147,2.2.1,test,NA
SRR6257088,2.2.1,test,NA
ERR2503374,2.2.1,test,NA
ERR2446527,2.2.1,test,NA
ERR3275535,2.2.1,test,NA
SRR1710085,2.2.1,test,NA
SRR1723613,2.2.1,test,NA
SRR1723577,2.2.1,test,NA
SRR6824585,2.2.1,test,NA
SRR6153045,2.2.1,test,NA
SRR671739,2.2.1,test,NA
SRR6824612,2.2.1,test,NA
ERR067623,2.2.1,test,NA
SRR4033400,2.2.1,test,NA
SRR1169144_SRR1172291_SRR1163397_SRR1162966,2.2.1,test,NA
SRR8651614,2.2.1,test,NA
SRR5065576,2.2.1,test,NA
ERR551862_ERR551861,2.2.1,test,NA
SRR6824326,2.2.1,test,NA
SRR4033356,2.2.1,test,NA
SRR1723761_SRR1723762,2.2.1,test,NA
SRR4034692,2.2.1,test,NA
SRR4037664,2.2.1,test,NA
SRR4033614,2.2.1,test,NA
SRR6280174,2.2.1,test,NA
SRR4037653,2.2.1,test,NA
ERR553184_ERR553183,2.2.1,test,NA
SRR6824606,2.2.1,test,NA
DRR184648,2.2.1,test,NA
SRR4033768,2.2.1,test,NA
SRR6824292,2.2.1,test,NA
SRR4034818,2.2.1,test,NA
SRR6280281,2.2.1,test,NA
SRR1723588,2.2.1,test,NA
SRR6398011,2.2.1,test,NA
SRR4037514,2.2.1,test,NA
SRR6398017,2.2.1,test,NA
DRR184623,2.2.1,test,NA
SRR6824547,2.2.1,test,NA
SRR960968,2.2.1,test,NA
ERR2041930,2.2.1,test,NA
ERR551871,2.2.1.1,training,NA
